Ingreso mediano (decenas de miles de USD),Regresión lineal,Regresión polinomial (grado 2),Regresión log-lineal,Árbol de decisión
5.5354540963855365,2.922731472684867,2.993423870289365,2.71923278864666,3.0211829032258066
5.573646883534131,2.9398676180086447,3.0101402649920628,2.737465592797381,3.0211829032258066
5.611839670682725,2.9570037633324224,3.0267663690193265,2.7557877796692405,3.0211829032258066
5.65003245783132,2.9741399086562,3.0433021823711552,2.7741997874433757,3.0211829032258066
5.688225244979914,2.991276053979977,3.059747705047549,2.7927020564490173,3.0211829032258066
5.7264180321285085,3.0084121993037547,3.0761029370485087,2.811295029174028,3.0211829032258066
5.764610819277102,3.0255483446275324,3.0923678783740343,2.829979150275474,2.8449999999999998
5.802803606425697,3.04268448995131,3.1085425290241253,2.8487548665902698,2.8449999999999998
5.840996393574291,3.059820635275087,3.1246268889987814,2.8676226271458565,2.8449999999999998
5.879189180722886,3.0769567805988647,3.140620958298004,2.886582883170946,2.8449999999999998
5.91738196787148,3.0940929259226424,3.1565247369217913,2.9056360881063066,2.8449999999999998
5.955574755020074,3.11122907124642,3.1723382248701446,2.9247826976156146,2.8449999999999998
5.993767542168669,3.128365216570198,3.188061422143063,2.944023169596343,2.8449999999999998
6.031960329317263,3.1455013618939747,3.203694328740547,2.963357964190719,2.8449999999999998
6.070153116465858,3.162637507217753,3.2192369446625966,2.9827875437967277,2.8449999999999998
6.108345903614452,3.17977365254153,3.234689269909212,3.0023123730791665,2.8449999999999998
6.146538690763046,3.196909797865308,3.250051304480393,3.021932918980762,2.8449999999999998
6.18473147791164,3.2140459431890855,3.265323048376139,3.0416496507333326,2.8449999999999998
6.222924265060235,3.231182088512863,3.280504501596451,3.0614630398690164,2.8449999999999998
6.261117052208829,3.24831823383664,3.295595664141328,3.081373560231542,2.8449999999999998
6.299309839357424,3.265454379160418,3.310596536010771,3.1013816879875646,2.8449999999999998
6.3375026265060175,3.2825905244841955,3.3255071172047797,3.1214879016380523,2.8449999999999998
6.375695413654612,3.2997266698079732,3.340327407723354,3.1416926820297286,2.8449999999999998
6.413888200803206,3.31686281513175,3.355057407566493,3.161996512366576,2.8449999999999998
6.452080987951801,3.333998960455528,3.3696971167341987,3.1823998782213856,2.8449999999999998
6.490273775100395,3.3511351057793055,3.3842465352264695,3.2029032675473754,2.8449999999999998
6.5284665622489895,3.3682712511030832,3.3987056630433052,3.2235071706898575,2.8449999999999998
6.566659349397583,3.38540739642686,3.413074500184707,3.244212080397962,2.8449999999999998
6.604852136546178,3.402543541750638,3.4273530466506736,3.265018491836429,2.8449999999999998
6.643044923694772,3.4196796870744155,3.4415413024412063,3.285926902597442,2.8449999999999998
6.681237710843367,3.436815832398193,3.455639267556305,3.306937812712535,2.8449999999999998
6.719430497991961,3.453951977721971,3.4696469419959683,3.3280517246645474,2.8449999999999998
6.757623285140555,3.471088123045748,3.4835643257601987,3.3492691433996375,2.8449999999999998
6.79581607228915,3.488224268369526,3.497391418848993,3.370590576339371,2.8449999999999998
6.834008859437744,3.505360413693303,3.5111282212623536,3.3920165333928347,2.8449999999999998
6.872201646586339,3.522496559017081,3.52477473300028,3.4135475269688555,2.8449999999999998
6.910394433734933,3.5396327043408586,3.538330954062771,3.435184071988239,4.148202666666667
6.948587220883527,3.556768849664636,3.551796884449829,3.4569266858960876,4.148202666666667
6.986780008032121,3.573904994988413,3.5651725241614507,3.4787758886741775,4.148202666666667
7.024972795180716,3.591041140312191,3.5784578731976397,3.500732202853394,4.148202666666667
7.06316558232931,3.6081772856359686,3.591652931558393,3.5227961535262224,4.148202666666667
7.1013583694779046,3.6253134309597463,3.604757699243712,3.544968268359316,4.148202666666667
7.139551156626498,3.642449576283523,3.617772176253597,3.567249077606103,4.148202666666667
7.177743943775093,3.659585721607301,3.6306963625880475,3.589639114119481,4.148202666666667
7.215936730923687,3.6767218669310786,3.643530258247063,3.61213891336455,4.148202666666667
7.254129518072282,3.6938580122548563,3.656273863230645,3.6347490134314215,4.148202666666667
7.292322305220876,3.710994157578633,3.6689271775387917,3.6574699550480902,4.148202666666667
7.33051509236947,3.728130302902411,3.6814902011715045,3.6803022815933613,4.148202666666667
7.368707879518064,3.7452664482261886,3.6939629341287823,3.7032465391098457,4.148202666666667
7.406900666666659,3.7624025935499663,3.706345376410626,3.726303276317024,4.148202666666667
7.445093453815253,3.779538738873744,3.7186375280170347,3.749473044624362,4.148202666666667
7.483286240963848,3.7966748841975217,3.7308393889480094,3.7727563981445034,4.148202666666667
7.5214790281124415,3.8138110295212986,3.74295095920355,3.79615389370652,4.148202666666667
7.559671815261036,3.8309471748450763,3.754972238783656,3.8196660908692266,4.148202666666667
7.597864602409631,3.848083320168854,3.766903227688327,3.8432935519345683,4.148202666666667
7.636057389558225,3.8652194654926317,3.7787439259175635,3.867036841961059,4.148202666666667
7.67425017670682,3.8823556108164095,3.790494333471366,3.8908965287773043,4.148202666666667
7.7124429638554135,3.8994917561401863,3.8021544503497333,3.914873182995575,4.148202666666667
7.750635751004008,3.916627901463964,3.8137242765526675,3.938967378025457,4.148202666666667
7.788828538152602,3.9337640467877417,3.825203812080166,3.963179690087565,4.148202666666667
7.827021325301197,3.9509001921115194,3.836593056932231,3.987510698227318,4.528434285714285
7.865214112449791,3.9680363374352963,3.8478920111088613,4.011960984328795,4.528434285714285
7.9034068995983855,3.985172482759074,3.8591006746100565,4.036531133128643,4.528434285714285
7.941599686746979,4.002308628082852,3.8702190474358176,4.0612217322300666,4.528434285714285
7.979792473895574,4.019444773406629,3.8812471295861437,4.086033372116877,4.528434285714285
8.017985261044167,4.036580918730406,3.892184921061036,4.11096664616762,4.528434285714285
8.056178048192763,4.053717064054185,3.9030324218604946,4.136022150669758,4.528434285714285
8.094370835341357,4.070853209377962,3.9137896319845176,4.161200484833939,4.528434285714285
8.13256362248995,4.087989354701739,3.9244565514331065,4.18650225080832,4.528434285714285
8.170756409638544,4.105125500025516,3.9350331802062604,4.21192805369297,4.528434285714285
8.20894919678714,4.122261645349295,3.94551951830398,4.237478501554347,4.528434285714285
8.247141983935734,4.139397790673072,3.9559155657262663,4.2631542054398235,4.528434285714285
8.285334771084328,4.156533935996849,3.9662213224731167,4.288955779392323,4.528434285714285
8.323527558232922,4.173670081320626,3.9764367885445333,4.314883840464986,4.528434285714285
8.361720345381517,4.190806226644405,3.986561963940516,4.340939008735936,4.528434285714285
8.399913132530111,4.2079423719681825,3.9965968486610635,4.367121907323109,4.528434285714285
8.438105919678705,4.225078517291959,4.006541442706177,4.393433162399152,4.528434285714285
8.4762987068273,4.242214662615738,4.016395746075856,4.419873403206401,4.528434285714285
8.514491493975894,4.259350807939515,4.0261597587701,4.446443262071922,4.528434285714285
8.552684281124488,4.2764869532632925,4.0358334807889085,4.473143374422648,4.528434285714285
8.590877068273082,4.293623098587069,4.045416912132285,4.4999743788005615,4.528434285714285
8.629069855421678,4.310759243910848,4.054910052800226,4.526936916877975,4.528434285714285
8.667262642570272,4.327895389234625,4.064312902792732,4.554031633472871,4.528434285714285
8.705455429718866,4.3450315345584025,4.0736254621098045,4.5812591765643225,4.528434285714285
8.74364821686746,4.362167679882179,4.082847730751441,4.608620197307995,4.528434285714285
8.781841004016055,4.379303825205958,4.091979708717645,4.636115350051717,4.528434285714285
8.820033791164649,4.396439970529736,4.101021396008413,4.663745292351122,4.528434285714285
8.858226578313243,4.4135761158535125,4.109972792623747,4.691510684985386,4.528434285714285
8.896419365461837,4.430712261177289,4.118833898563646,4.7194121919730225,4.9815094117647085
8.934612152610432,4.447848406501068,4.127604713828112,4.747450480587764,4.9815094117647085
8.972804939759026,4.464984551824845,4.136285238417143,4.775626221374522,4.9815094117647085
9.01099772690762,4.4821206971486225,4.144875472330739,4.8039400881654215,4.9815094117647085
9.049190514056214,4.4992568424724,4.153375415568901,4.832392758095916,4.9815094117647085
9.08738330120481,4.516392987796178,4.1617850681316275,4.860984911620984,4.9815094117647085
9.125576088353403,4.533529133119956,4.170104430018921,4.889717232531393,4.9815094117647085
9.163768875501997,4.5506652784437325,4.17833350123078,4.918590407970068,4.9815094117647085
9.201961662650593,4.567801423767511,4.1864722817672035,4.947605128448513,4.9815094117647085
9.240154449799187,4.584937569091288,4.194520771628192,4.976762087863329,4.9815094117647085
9.27834723694778,4.602073714415066,4.202478970813748,5.006061983512807,4.9815094117647085
9.316540024096376,4.619209859738843,4.210346879323868,5.035505516113608,4.9815094117647085
